Server,Percentage of resolution,increass FOV of camera,Duplication,objects in the Scene,Vertices in the Scene,Edges in the Scene,Faces in the Scene,Lights,Point lights,Sun lights,Spot lights,Hemi lights,Area lights,Materials in the Scene,Texeures in the Scene,Objects in Camera view,Vertices in Camera view,Edges in Camera view,Faces in Camera view,Materials in Camera view,Textures in Camera view,Area of face,Width,Height,pixels,Coverage,Render time
2,40,0.488,8,1283,596224,1179392,583680,768,512,0,0,0,256,1,2,1265,393877,782631,388975,1,2,25391.94197,320,240,307200,0.806940954,49.087833
2,60,0,4,83,37264,73712,36480,48,32,0,0,0,16,1,2,81,16781,33588,16815,1,2,1158.587355,480,360,691200,0.432873404,4.07663
2,60,0,5,163,74528,147424,72960,96,64,0,0,0,32,1,2,161,41375,82887,41516,1,2,1042.787969,480,360,691200,0.611848499,10.710756
2,60,0,6,323,149056,294848,145920,192,128,0,0,0,64,1,2,321,72015,144427,72436,1,2,3582.869146,480,360,691200,0.629032383,14.136264
2,60,0,7,643,298112,589696,291840,384,256,0,0,0,128,1,2,626,82327,164772,82575,1,2,4278.62527,480,360,691200,0.695526548,16.498318
2,60,0,8,1283,596224,1179392,583680,768,512,0,0,0,256,1,2,1270,330195,660595,330520,1,2,55355.2217,480,360,691200,0.796802859,20.372838
2,60,0.122,4,83,37264,73712,36480,48,32,0,0,0,16,1,2,81,38863,76907,38076,1,2,934.1643497,480,360,691200,0.494138063,5.225311
2,60,0.122,5,163,74528,147424,72960,96,64,0,0,0,32,1,2,161,63573,126107,62571,1,2,9450.753956,480,360,691200,0.575804257,5.039605
2,60,0.122,7,643,298112,589696,291840,384,256,0,0,0,128,1,2,634,212581,421940,209489,1,2,9070.280094,480,360,691200,0.706416631,32.673483
2,60,0.122,8,1283,596224,1179392,583680,768,512,0,0,0,256,1,2,1281,524359,1040767,516383,1,2,21576.64499,480,360,691200,0.689268877,69.972964
2,60,0.244,4,83,37264,73712,36480,48,32,0,0,0,16,1,2,81,39285,77853,38600,1,2,1337.906266,480,360,691200,0.321482295,6.102585
2,60,0.244,5,163,74528,147424,72960,96,64,0,0,0,32,1,2,161,75436,149562,74163,1,2,848.829444,480,360,691200,0.572466676,23.244605
2,60,0.244,6,323,149056,294848,145920,192,128,0,0,0,64,1,2,321,145009,287082,142189,1,2,6648.737994,480,360,691200,0.628706955,17.902381
2,60,0.244,7,643,298112,589696,291840,384,256,0,0,0,128,1,2,641,295861,585897,290228,1,2,13706.40625,480,360,691200,0.643237847,37.5032
2,60,0.244,8,1283,596224,1179392,583680,768,512,0,0,0,256,1,2,1230,290586,579263,288669,1,2,6101.163613,480,360,691200,0.517097818,207.053754
2,60,0.366,4,83,37264,73712,36480,48,32,0,0,0,16,1,2,81,39490,78130,38672,1,2,2096.834857,480,360,691200,0.580590227,4.693473
2,60,0.366,5,163,74528,147424,72960,96,64,0,0,0,32,1,2,159,55792,110932,55140,1,2,2780.614846,480,360,691200,0.51361609,8.293927
2,60,0.366,6,323,149056,294848,145920,192,128,0,0,0,64,1,2,317,108210,214524,106386,1,2,5594.430262,480,360,691200,0.610742252,12.271756
2,60,0.366,7,643,298112,589696,291840,384,256,0,0,0,128,1,2,641,274976,545891,270993,1,2,4501.171453,480,360,691200,0.577039845,76.431562
2,60,0.366,8,1283,596224,1179392,583680,768,512,0,0,0,256,1,2,1264,404468,804635,400212,1,2,27932.86926,480,360,691200,0.688814285,59.685372
2,60,0.488,4,83,37264,73712,36480,48,32,0,0,0,16,1,2,81,39507,78249,38754,1,2,1271.932755,480,360,691200,0.380030604,6.54492
2,60,0.488,5,163,74528,147424,72960,96,64,0,0,0,32,1,2,161,63470,126052,62614,1,2,924.3169158,480,360,691200,0.660233511,16.031335
2,60,0.488,6,323,149056,294848,145920,192,128,0,0,0,64,1,2,319,112759,223827,111123,1,2,2425.649056,480,360,691200,0.624087014,24.734017
2,60,0.488,7,643,298112,589696,291840,384,256,0,0,0,128,1,2,635,238687,472953,234401,1,2,6325.659184,480,360,691200,0.828487542,28.268729
2,60,0.488,8,1283,596224,1179392,583680,768,512,0,0,0,256,1,2,1270,446938,886122,439466,1,2,19550.5807,480,360,691200,0.94716385,140.989145
2,80,0,4,83,37264,73712,36480,48,32,0,0,0,16,1,2,81,35371,70324,34953,1,2,320.1974193,640,480,1228800,0.689981951,16.33974
2,80,0,5,163,74528,147424,72960,96,64,0,0,0,32,1,2,161,75592,149654,74110,1,2,6533.183201,640,480,1228800,0.769397947,9.773569
2,80,0,6,323,149056,294848,145920,192,128,0,0,0,64,1,2,317,74768,149688,74947,1,2,8030.218553,640,480,1228800,0.783958094,11.609779
2,80,0,7,643,298112,589696,291840,384,256,0,0,0,128,1,2,641,254306,504770,250614,1,2,19692.17499,640,480,1228800,0.859277813,23.677771
2,80,0,8,1283,596224,1179392,583680,768,512,0,0,0,256,1,2,1281,510105,1011514,501710,1,2,23347.11953,640,480,1228800,0.947078036,79.611909
2,80,0.122,4,83,37264,73712,36480,48,32,0,0,0,16,1,2,81,37642,74506,36883,1,2,996.9888615,640,480,1228800,0.397050173,6.117303
2,80,0.122,5,163,74528,147424,72960,96,64,0,0,0,32,1,2,161,55541,110079,54576,1,2,2401.946608,640,480,1228800,0.408129035,8.21097
2,80,0.122,6,323,149056,294848,145920,192,128,0,0,0,64,1,2,321,143885,284775,140998,1,2,30353.1121,640,480,1228800,0.713717685,9.341647
2,80,0.122,7,643,298112,589696,291840,384,256,0,0,0,128,1,2,628,195619,387873,192366,1,2,13107.90106,640,480,1228800,0.679951007,25.624529
2,80,0.122,8,1283,596224,1179392,583680,768,512,0,0,0,256,1,2,1281,547349,1084167,537111,1,2,51534.48223,640,480,1228800,0.768490047,33.800067
2,80,0.244,4,83,37264,73712,36480,48,32,0,0,0,16,1,2,81,39478,78106,38660,1,2,934.2317718,640,480,1228800,0.349344192,6.010867
2,80,0.244,5,163,74528,147424,72960,96,64,0,0,0,32,1,2,161,66247,131440,65229,1,2,1312.725614,640,480,1228800,0.513946316,16.103231
2,80,0.244,6,323,149056,294848,145920,192,128,0,0,0,64,1,2,320,114050,226642,112612,1,2,7250.211451,640,480,1228800,0.597796399,13.834337
2,80,0.244,7,643,298112,589696,291840,384,256,0,0,0,128,1,2,641,253891,503033,249314,1,2,14412.53504,640,480,1228800,0.486887515,27.541386
2,80,0.244,8,1283,596224,1179392,583680,768,512,0,0,0,256,1,2,1276,494851,982343,487594,1,2,8732.673184,640,480,1228800,0.873658591,207.484097
2,80,0.366,4,83,37264,73712,36480,48,32,0,0,0,16,1,2,81,39079,77369,38322,1,2,1009.734965,640,480,1228800,0.452444036,7.742467
2,80,0.366,5,163,74528,147424,72960,96,64,0,0,0,32,1,2,160,63424,125748,62366,1,2,2424.854915,640,480,1228800,0.484167653,11.524806
2,80,0.366,6,323,149056,294848,145920,192,128,0,0,0,64,1,2,321,138919,275336,136491,1,2,2577.614338,640,480,1228800,0.779457461,22.49077
2,80,0.366,7,643,298112,589696,291840,384,256,0,0,0,128,1,2,639,247778,491409,243725,1,2,46398.94717,640,480,1228800,0.875862674,16.598851
2,80,0.366,8,1283,596224,1179392,583680,768,512,0,0,0,256,1,2,1242,349822,696087,346269,1,2,9115.03369,640,480,1228800,0.596330345,144.817328
2,80,0.488,4,83,37264,73712,36480,48,32,0,0,0,16,1,2,81,39550,78284,38757,1,2,840.8152475,640,480,1228800,0.225062284,5.296763
2,80,0.488,5,163,74528,147424,72960,96,64,0,0,0,32,1,2,161,67778,134570,66832,1,2,707.476033,640,480,1228800,0.613521481,18.73058
2,80,0.488,6,323,149056,294848,145920,192,128,0,0,0,64,1,2,321,141031,279484,138512,1,2,2900.076151,640,480,1228800,0.646105115,29.846971
2,80,0.488,7,643,298112,589696,291840,384,256,0,0,0,128,1,2,639,266618,527843,261420,1,2,37921.39169,640,480,1228800,0.80742744,16.752401
2,80,0.488,8,1283,596224,1179392,583680,768,512,0,0,0,256,1,2,1266,320302,640325,319966,1,2,3785.154674,640,480,1228800,0.662662095,1027.841093
2,100,0,4,83,37264,73712,36480,48,32,0,0,0,16,1,2,81,39113,77370,38290,1,2,1701.247557,800,600,1920000,0.553937319,7.535189
2,100,0,5,163,74528,147424,72960,96,64,0,0,0,32,1,2,161,76548,151446,74960,1,2,6322.696567,800,600,1920000,0.633555968,9.298263
2,100,0,6,323,149056,294848,145920,192,128,0,0,0,64,1,2,321,124291,246686,122433,1,2,3276.415781,800,600,1920000,0.842644643,28.569418
2,100,0,7,643,298112,589696,291840,384,256,0,0,0,128,1,2,637,131044,260894,129998,1,2,14036.77714,800,600,1920000,0.783119757,22.772663
2,100,0,8,1283,596224,1179392,583680,768,512,0,0,0,256,1,2,1273,325395,649214,324005,1,2,58702.46416,800,600,1920000,0.856436237,33.965701
2,100,0.122,4,83,37264,73712,36480,48,32,0,0,0,16,1,2,81,38392,76030,37660,1,2,1872.910402,800,600,1920000,0.408304224,5.4542
2,100,0.122,5,163,74528,147424,72960,96,64,0,0,0,32,1,2,161,73073,144769,71723,1,2,2333.700495,800,600,1920000,0.629838811,12.617434
2,100,0.122,6,323,149056,294848,145920,192,128,0,0,0,64,1,2,320,121314,240782,119523,1,2,1485.31683,800,600,1920000,0.554365384,31.982557
2,100,0.122,7,643,298112,589696,291840,384,256,0,0,0,128,1,2,641,232406,461253,228930,1,2,9015.999979,800,600,1920000,0.525771896,40.37204
2,100,0.122,8,1283,596224,1179392,583680,768,512,0,0,0,256,1,2,1250,307007,610731,303869,1,2,15784.36023,800,600,1920000,0.514077496,60.125206
2,100,0.244,4,83,37264,73712,36480,48,32,0,0,0,16,1,2,81,26234,52176,25957,1,2,539.3048592,800,600,1920000,0.343368597,6.738557
2,100,0.244,5,163,74528,147424,72960,96,64,0,0,0,32,1,2,161,72121,142894,70817,1,2,2850.012828,800,600,1920000,0.715204827,10.725366
2,100,0.244,6,323,149056,294848,145920,192,128,0,0,0,64,1,2,321,150974,298747,147901,1,2,9763.606176,800,600,1920000,0.232934969,11.486648
2,100,0.244,7,643,298112,589696,291840,384,256,0,0,0,128,1,2,635,223476,443826,220461,1,2,6443.937624,800,600,1920000,0.741753919,57.473098
2,100,0.244,8,1283,596224,1179392,583680,768,512,0,0,0,256,1,2,1281,566574,1121877,555679,1,2,29170.36834,800,600,1920000,0.851688301,73.152857
2,100,0.366,4,83,37264,73712,36480,48,32,0,0,0,16,1,2,81,38415,76036,37645,1,2,2953.29361,800,600,1920000,0.410240664,6.2879
2,100,0.366,5,163,74528,147424,72960,96,64,0,0,0,32,1,2,161,61399,121933,60560,1,2,686.3654371,800,600,1920000,0.360435713,17.485314
2,100,0.366,6,323,149056,294848,145920,192,128,0,0,0,64,1,2,320,111802,221601,109871,1,2,5588.095279,800,600,1920000,0.46197788,13.299511
2,100,0.366,7,643,298112,589696,291840,384,256,0,0,0,128,1,2,618,181078,358830,177888,1,2,10014.51118,800,600,1920000,0.568822836,20.335449
2,100,0.366,8,1283,596224,1179392,583680,768,512,0,0,0,256,1,2,1280,542277,1074079,532180,1,2,44950.26522,800,600,1920000,0.783079137,53.828577
2,100,0.488,4,83,37264,73712,36480,48,32,0,0,0,16,1,2,81,38462,76168,37723,1,2,1043.920301,800,600,1920000,0.524015356,8.045773
2,100,0.488,5,163,74528,147424,72960,96,64,0,0,0,32,1,2,158,41632,82809,41202,1,2,703.687148,800,600,1920000,0.618281485,12.640231
2,100,0.488,6,323,149056,294848,145920,192,128,0,0,0,64,1,2,321,131618,260842,129323,1,2,3100.443943,800,600,1920000,0.681711392,21.6496
2,100,0.488,7,643,298112,589696,291840,384,256,0,0,0,128,1,2,641,259640,515334,255756,1,2,10288.15968,800,600,1920000,0.656650856,43.278233
2,100,0.488,8,1283,596224,1179392,583680,768,512,0,0,0,256,1,2,1145,157318,313023,155797,1,2,17309.145,800,600,1920000,0.505946363,19.120302
2,20,0,4,83,37264,73712,36480,48,32,0,0,0,16,1,1,81,34784,69055,34275,1,1,922.8177471,160,120,76800,0.571431139,5.98794
2,20,0,5,163,74528,147424,72960,96,64,0,0,0,32,1,1,161,54827,108722,53941,1,1,2662.86146,160,120,76800,0.641019807,6.256899
2,20,0,6,323,149056,294848,145920,192,128,0,0,0,64,1,1,321,96167,191190,95093,1,1,3103.683368,160,120,76800,0.772917732,11.199791
2,20,0,7,643,298112,589696,291840,384,256,0,0,0,128,1,1,625,65887,134546,68649,1,1,3469.698486,160,120,76800,0.556192861,12.105182
2,20,0,8,1283,596224,1179392,583680,768,512,0,0,0,256,1,1,1277,453544,901438,448066,1,1,16356.57918,160,120,76800,0.92435929,45.476938
2,20,0.122,4,83,37264,73712,36480,48,32,0,0,0,16,1,1,81,38471,76330,37872,1,1,559.076915,160,120,76800,0.480879852,5.510156
2,20,0.122,5,163,74528,147424,72960,96,64,0,0,0,32,1,1,161,62268,123428,61193,1,1,2388.540293,160,120,76800,0.421639235,5.478735
2,20,0.122,6,323,149056,294848,145920,192,128,0,0,0,64,1,1,320,124388,246674,122354,1,1,3660.984015,160,120,76800,0.709047782,20.547945
2,20,0.122,7,643,298112,589696,291840,384,256,0,0,0,128,1,1,640,258653,512841,254327,1,1,16264.25603,160,120,76800,0.707956447,17.998187
2,20,0.122,8,1283,596224,1179392,583680,768,512,0,0,0,256,1,1,1281,529381,1051569,522140,1,1,10935.42889,160,120,76800,0.566451796,128.07269
2,20,0.244,4,83,37264,73712,36480,48,32,0,0,0,16,1,1,81,36143,71625,35514,1,1,1290.193425,160,120,76800,0.574176855,3.903471
2,20,0.244,5,163,74528,147424,72960,96,64,0,0,0,32,1,1,161,71406,141532,70176,1,1,3161.39554,160,120,76800,0.581817151,6.965634
2,20,0.244,6,323,149056,294848,145920,192,128,0,0,0,64,1,1,312,101771,201967,100256,1,1,2880.752331,160,120,76800,0.576162277,10.813837
2,20,0.244,7,643,298112,589696,291840,384,256,0,0,0,128,1,1,641,276611,547564,271146,1,1,26962.01481,160,120,76800,0.840316936,17.82573
2,20,0.244,8,1283,596224,1179392,583680,768,512,0,0,0,256,1,1,1276,465195,924252,459121,1,1,17059.16213,160,120,76800,0.75505047,69.269317
2,20,0.366,4,83,37264,73712,36480,48,32,0,0,0,16,1,1,80,32843,65146,32327,1,1,372.6457529,160,120,76800,0.464966006,4.718276
2,20,0.366,5,163,74528,147424,72960,96,64,0,0,0,32,1,1,161,66659,132165,65540,1,1,4554.129026,160,120,76800,0.673675741,4.465359
2,20,0.366,6,323,149056,294848,145920,192,128,0,0,0,64,1,1,321,145196,287920,142779,1,1,2740.606256,160,120,76800,0.617366308,19.62599
2,20,0.366,7,643,298112,589696,291840,384,256,0,0,0,128,1,1,635,228424,453042,224741,1,1,5628.385898,160,120,76800,0.701761411,26.606009
2,20,0.366,8,1283,596224,1179392,583680,768,512,0,0,0,256,1,1,1273,486002,962952,477317,1,1,59587.46356,160,120,76800,0.969428799,27.986945
2,20,0.488,4,83,37264,73712,36480,48,32,0,0,0,16,1,1,80,26989,53527,26554,1,1,1623.598202,160,120,76800,0.428670888,2.26572
2,20,0.488,5,163,74528,147424,72960,96,64,0,0,0,32,1,1,161,74525,147484,73006,1,1,2396.403447,160,120,76800,0.797552925,8.232704
2,20,0.488,6,323,149056,294848,145920,192,128,0,0,0,64,1,1,320,114618,227550,112948,1,1,1099.202938,160,120,76800,0.609786082,21.265005
2,20,0.488,7,643,298112,589696,291840,384,256,0,0,0,128,1,1,641,290833,576046,285378,1,1,4054.340115,160,120,76800,0.554056014,36.23463
2,20,0.488,8,1283,596224,1179392,583680,768,512,0,0,0,256,1,1,1257,403010,799918,397116,1,1,6874.002521,160,120,76800,0.751962715,62.398945
2,40,0,4,83,37264,73712,36480,48,32,0,0,0,16,1,1,81,27281,54390,27120,1,1,436.6402196,320,240,307200,0.65353828,4.041044
2,40,0,5,163,74528,147424,72960,96,64,0,0,0,32,1,1,161,72475,143644,71192,1,1,4014.343124,320,240,307200,0.653512267,7.691926
2,40,0,6,323,149056,294848,145920,192,128,0,0,0,64,1,1,318,58800,117210,58480,1,1,3173.497965,320,240,307200,0.7099423,11.304219
2,40,0,7,643,298112,589696,291840,384,256,0,0,0,128,1,1,638,121852,243501,121761,1,1,5530.442233,320,240,307200,0.805665524,29.643019
2,40,0,8,1283,596224,1179392,583680,768,512,0,0,0,256,1,1,1281,387566,772256,384833,1,1,6724.72241,320,240,307200,0.934700338,135.527475
2,40,0.122,4,83,37264,73712,36480,48,32,0,0,0,16,1,1,81,27583,54677,27110,1,1,1950.649517,320,240,307200,0.387849047,2.153919
2,40,0.122,5,163,74528,147424,72960,96,64,0,0,0,32,1,1,161,60551,120183,59662,1,1,1290.037911,320,240,307200,0.494709502,7.70592
2,40,0.122,6,323,149056,294848,145920,192,128,0,0,0,64,1,1,320,120382,239119,118781,1,1,2788.241356,320,240,307200,0.622300775,19.607109
2,40,0.122,7,643,298112,589696,291840,384,256,0,0,0,128,1,1,639,246640,488878,242400,1,1,15729.74102,320,240,307200,0.718076325,12.051383
2,40,0.122,8,1283,596224,1179392,583680,768,512,0,0,0,256,1,1,1281,560693,1110388,550042,1,1,16919.77224,320,240,307200,0.909577487,56.262068
2,40,0.244,4,83,37264,73712,36480,48,32,0,0,0,16,1,1,81,39593,78319,38760,1,1,1017.679611,320,240,307200,0.354603203,3.578184
2,40,0.244,5,163,74528,147424,72960,96,64,0,0,0,32,1,1,161,71200,141213,70020,1,1,1656.499078,320,240,307200,0.524842404,11.056942
2,40,0.244,6,323,149056,294848,145920,192,128,0,0,0,64,1,1,320,120109,238062,118042,1,1,4063.728095,320,240,307200,0.714430274,9.436211
2,40,0.244,7,643,298112,589696,291840,384,256,0,0,0,128,1,1,641,277985,551247,273392,1,1,3765.450759,320,240,307200,0.765026336,39.351465
2,40,0.244,8,1283,596224,1179392,583680,768,512,0,0,0,256,1,1,1276,492100,976461,484513,1,1,20966.20667,320,240,307200,0.793546265,49.861834
2,40,0.366,4,83,37264,73712,36480,48,32,0,0,0,16,1,1,81,34688,68797,34117,1,1,467.7942138,320,240,307200,0.434325301,5.248988
2,40,0.366,5,163,74528,147424,72960,96,64,0,0,0,32,1,1,161,68618,136117,67527,1,1,823.0715321,320,240,307200,0.675178947,11.877396
2,40,0.366,6,323,149056,294848,145920,192,128,0,0,0,64,1,1,312,86001,170581,84649,1,1,4916.49765,320,240,307200,0.438456226,7.790635
2,40,0.366,7,643,298112,589696,291840,384,256,0,0,0,128,1,1,639,266202,527799,261737,1,1,12454.12294,320,240,307200,0.909300141,45.843732
2,40,0.366,8,1283,596224,1179392,583680,768,512,0,0,0,256,1,1,1280,491255,975928,484750,1,1,17957.66349,320,240,307200,0.70975984,126.832274
2,40,0.488,4,83,37264,73712,36480,48,32,0,0,0,16,1,1,81,38543,76454,37926,1,1,257.9172882,320,240,307200,0.293818898,5.968659
2,40,0.488,5,163,74528,147424,72960,96,64,0,0,0,32,1,1,159,51658,102946,51282,1,1,412.9365768,320,240,307200,0.561802718,15.298268
2,40,0.488,6,323,149056,294848,145920,192,128,0,0,0,64,1,1,321,136060,269704,133701,1,1,1925.00949,320,240,307200,0.764933399,26.985548
2,40,0.488,7,643,298112,589696,291840,384,256,0,0,0,128,1,1,636,232997,462085,229259,1,1,27952.45589,320,240,307200,0.753437401,14.350719
2,40,0.488,8,1283,596224,1179392,583680,768,512,0,0,0,256,1,1,1225,240672,482245,241505,1,1,4651.172706,320,240,307200,0.393547559,97.316899
2,60,0,4,83,37264,73712,36480,48,32,0,0,0,16,1,1,81,17731,35509,17794,1,1,414.0901278,480,360,691200,0.549529741,4.838663
2,60,0,5,163,74528,147424,72960,96,64,0,0,0,32,1,1,161,49493,98193,48746,1,1,2362.930551,480,360,691200,0.642722533,8.872308
2,60,0,6,323,149056,294848,145920,192,128,0,0,0,64,1,1,321,136119,270048,133991,1,1,1411.235045,480,360,691200,0.93667367,32.140611
2,60,0,7,643,298112,589696,291840,384,256,0,0,0,128,1,1,641,290206,574471,284452,1,1,14625.65766,480,360,691200,0.872853825,19.947684
2,60,0,8,1283,596224,1179392,583680,768,512,0,0,0,256,1,1,1281,436681,868024,431587,1,1,23022.16271,480,360,691200,0.899950163,59.741235
2,60,0.122,4,83,37264,73712,36480,48,32,0,0,0,16,1,1,81,39391,78024,38664,1,1,949.7708515,480,360,691200,0.442277503,9.429582
2,60,0.122,5,163,74528,147424,72960,96,64,0,0,0,32,1,1,161,71149,140921,69820,1,1,1851.454059,480,360,691200,0.516684308,10.01292
2,60,0.122,6,323,149056,294848,145920,192,128,0,0,0,64,1,1,321,139066,275753,136757,1,1,9583.732411,480,360,691200,0.538072554,13.157444
2,60,0.122,7,643,298112,589696,291840,384,256,0,0,0,128,1,1,641,287962,570453,282686,1,1,8554.541508,480,360,691200,0.800048169,45.601088
2,60,0.122,8,1283,596224,1179392,583680,768,512,0,0,0,256,1,1,1281,575454,1139683,564515,1,1,23627.03256,480,360,691200,0.747129633,44.083861
2,60,0.244,4,83,37264,73712,36480,48,32,0,0,0,16,1,1,81,39499,78154,38686,1,1,3292.858714,480,360,691200,0.437079771,5.839399
2,60,0.244,5,163,74528,147424,72960,96,64,0,0,0,32,1,1,161,70012,138679,68716,1,1,5623.764232,480,360,691200,0.630751705,9.204537
2,60,0.244,6,323,149056,294848,145920,192,128,0,0,0,64,1,1,321,141854,281004,139241,1,1,3292.144215,480,360,691200,0.583308051,18.175908
2,60,0.244,7,643,298112,589696,291840,384,256,0,0,0,128,1,1,641,267149,529780,262772,1,1,21642.34592,480,360,691200,0.651542927,17.664047
2,60,0.244,8,1283,596224,1179392,583680,768,512,0,0,0,256,1,1,1281,549505,1088639,539466,1,1,38094.78127,480,360,691200,0.797115916,52.761795
2,60,0.366,4,83,37264,73712,36480,48,32,0,0,0,16,1,1,81,38433,76099,37696,1,1,762.5670124,480,360,691200,0.361953172,6.46434
2,60,0.366,5,163,74528,147424,72960,96,64,0,0,0,32,1,1,161,68252,135277,67045,1,1,1367.519993,480,360,691200,0.564106872,12.520455
2,60,0.366,6,323,149056,294848,145920,192,128,0,0,0,64,1,1,321,139733,276696,137059,1,1,5154.715124,480,360,691200,0.744535305,12.386172
2,60,0.366,7,643,298112,589696,291840,384,256,0,0,0,128,1,1,641,295103,584098,289216,1,1,14139.23579,480,360,691200,0.738106484,25.137241
2,60,0.366,8,1283,596224,1179392,583680,768,512,0,0,0,256,1,1,1275,518515,1027471,509249,1,1,12680.40374,480,360,691200,0.96242585,84.251511
2,60,0.488,4,83,37264,73712,36480,48,32,0,0,0,16,1,1,81,35218,69733,34543,1,1,1293.050189,480,360,691200,0.509313412,3.509533
2,60,0.488,5,163,74528,147424,72960,96,64,0,0,0,32,1,1,161,73851,146193,72402,1,1,7125.027022,480,360,691200,0.617321486,5.320398
2,60,0.488,6,323,149056,294848,145920,192,128,0,0,0,64,1,1,320,120874,239950,119132,1,1,1158.211804,480,360,691200,0.631596217,35.613928
2,60,0.488,7,643,298112,589696,291840,384,256,0,0,0,128,1,1,638,208945,414707,205946,1,1,23831.39903,480,360,691200,0.752276715,16.698964
2,60,0.488,8,1283,596224,1179392,583680,768,512,0,0,0,256,1,1,1204,247782,494605,246824,1,1,6905.448673,480,360,691200,0.641994289,69.182258
2,80,0,4,83,37264,73712,36480,48,32,0,0,0,16,1,1,81,37538,74404,36886,1,1,531.1430646,640,480,1228800,0.719321097,9.839339
2,80,0,5,163,74528,147424,72960,96,64,0,0,0,32,1,1,161,48559,96791,48243,1,1,834.5590107,640,480,1228800,0.792970451,24.401807
2,80,0,6,323,149056,294848,145920,192,128,0,0,0,64,1,1,311,75514,150857,75373,1,1,4649.233807,640,480,1228800,0.771859608,20.45276
2,80,0,7,643,298112,589696,291840,384,256,0,0,0,128,1,1,638,180955,360980,180072,1,1,14456.95443,640,480,1228800,0.833442719,16.84613
2,80,0,8,1283,596224,1179392,583680,768,512,0,0,0,256,1,1,1278,351996,702469,350584,1,1,6162.748372,640,480,1228800,0.87858472,382.209532
2,80,0.122,4,83,37264,73712,36480,48,32,0,0,0,16,1,1,81,39148,77446,38330,1,1,1469.978992,640,480,1228800,0.445471704,5.911886
2,80,0.122,5,163,74528,147424,72960,96,64,0,0,0,32,1,1,161,67782,134292,66540,1,1,8988.070393,640,480,1228800,0.566751375,6.66252
2,80,0.122,6,323,149056,294848,145920,192,128,0,0,0,64,1,1,321,144337,286385,142090,1,1,1458.538972,640,480,1228800,0.652794822,51.881392
2,80,0.122,7,643,298112,589696,291840,384,256,0,0,0,128,1,1,626,172771,342799,170120,1,1,10600.1805,640,480,1228800,0.508114726,19.549634
2,80,0.122,8,1283,596224,1179392,583680,768,512,0,0,0,256,1,1,1281,525941,1043592,517712,1,1,4165.834271,640,480,1228800,0.708727472,200.75967
2,80,0.244,4,83,37264,73712,36480,48,32,0,0,0,16,1,1,81,37982,75269,37316,1,1,1748.483687,640,480,1228800,0.45429953,5.358842
2,80,0.244,5,163,74528,147424,72960,96,64,0,0,0,32,1,1,161,69038,136795,67797,1,1,5243.213488,640,480,1228800,0.477253427,7.236121
2,80,0.244,6,323,149056,294848,145920,192,128,0,0,0,64,1,1,321,139544,276670,137215,1,1,1519.57046,640,480,1228800,0.769694195,29.930662
2,80,0.244,7,643,298112,589696,291840,384,256,0,0,0,128,1,1,637,227332,450674,223428,1,1,5050.647732,640,480,1228800,0.666704776,59.904373
2,80,0.244,8,1283,596224,1179392,583680,768,512,0,0,0,256,1,1,1281,554143,1099848,545817,1,1,14330.45487,640,480,1228800,0.734192972,171.583751
2,80,0.366,4,83,37264,73712,36480,48,32,0,0,0,16,1,1,81,38627,76407,37812,1,1,3961.925958,640,480,1228800,0.46281083,4.062717
2,80,0.366,5,163,74528,147424,72960,96,64,0,0,0,32,1,1,161,69894,138360,68523,1,1,5463.179339,640,480,1228800,0.638870779,6.997068
2,80,0.366,6,323,149056,294848,145920,192,128,0,0,0,64,1,1,320,125949,249743,123850,1,1,1460.722342,640,480,1228800,0.609242617,26.75544
2,80,0.366,7,643,298112,589696,291840,384,256,0,0,0,128,1,1,641,283984,562410,278615,1,1,10318.80105,640,480,1228800,0.83772591,28.023331
2,80,0.366,8,1283,596224,1179392,583680,768,512,0,0,0,256,1,1,1233,250634,503596,252849,1,1,4274.508191,640,480,1228800,0.438667134,447.128985
2,80,0.488,4,83,37264,73712,36480,48,32,0,0,0,16,1,1,81,39593,78319,38760,1,1,2002.786019,640,480,1228800,0.426866383,5.825813
2,80,0.488,5,163,74528,147424,72960,96,64,0,0,0,32,1,1,161,61050,121099,60074,1,1,2623.795391,640,480,1228800,0.571620422,8.726777
2,80,0.488,6,323,149056,294848,145920,192,128,0,0,0,64,1,1,321,127733,253650,125945,1,1,1510.991579,640,480,1228800,0.786408818,36.370412
2,80,0.488,7,643,298112,589696,291840,384,256,0,0,0,128,1,1,621,198044,393390,195426,1,1,2536.116679,640,480,1228800,0.683350923,68.599734
2,80,0.488,8,1283,596224,1179392,583680,768,512,0,0,0,256,1,1,1277,506596,1005149,498746,1,1,11286.25078,640,480,1228800,0.824378048,109.141288
2,100,0,4,83,37264,73712,36480,48,32,0,0,0,16,1,1,81,38327,75937,37636,1,1,284.6554418,800,600,1920000,0.463031145,10.733686
2,100,0,5,163,74528,147424,72960,96,64,0,0,0,32,1,1,161,62058,123325,61289,1,1,1771.7425,800,600,1920000,0.699922054,14.139873
2,100,0,6,323,149056,294848,145920,192,128,0,0,0,64,1,1,321,134552,266899,132418,1,1,11004.47612,800,600,1920000,0.920603908,18.195507
2,100,0,7,643,298112,589696,291840,384,256,0,0,0,128,1,1,641,227784,452507,224870,1,1,13731.03766,800,600,1920000,0.81666196,41.71024
2,100,0,8,1283,596224,1179392,583680,768,512,0,0,0,256,1,1,1281,335910,668897,333258,1,1,9729.903851,800,600,1920000,0.913191745,159.027128
