File,Server,Render engine,Percentage of resolution,increass FOV of camera,Duplication,objects in the Scene,Vertices in the Scene,Edges in the Scene,Faces in the Scene,Lights,Point lights,Sun lights,Spot lights,Hemi lights,Area lights,Texeures of lights,Materials in the Scene,Texeures in the Scene,Objects in Camera view,Vertices in Camera view,Edges in Camera view,Faces in Camera view,Materials in Camera view,Textures in Camera view,Area of face,Width,Height,pixels,Render time,Coverage
BlenderBattery_1,nmsl5,BLENDER_RENDER,20.0,0.122,4,163,24224,48896,24944,48,0,0,0,0,48,0,5,7,126,14834,30361,15663,5,7,15041.820554232138,384.0,216.0,331776.0,5.500458,0.908440285780582
BlenderBattery_1,nmsl5,BLENDER_RENDER,20.0,0.122,5,323,48448,97792,49888,96,0,0,0,0,96,0,5,7,209,22159,45273,23329,5,7,6956.64348797116,384.0,216.0,331776.0,11.351827,0.9481365007418335
BlenderBattery_1,nmsl5,BLENDER_RENDER,20.0,0.122,6,643,96896,195584,99776,192,0,0,0,0,192,0,5,7,399,39288,80078,41181,5,7,8781.346055005952,384.0,216.0,331776.0,44.844477,0.9167898561911719
BlenderBattery_1,nmsl5,BLENDER_RENDER,20.0,0.122,7,1283,193792,391168,199552,384,0,0,0,0,384,0,5,7,491,22941,47201,24449,5,7,13803.89336528581,384.0,216.0,331776.0,38.377708,0.9249943428413694
BlenderBattery_1,nmsl5,BLENDER_RENDER,20.0,0.122,8,2563,387584,782336,399104,768,0,0,0,0,768,0,5,7,1356,110246,226054,116768,5,7,121954.6827166423,384.0,216.0,331776.0,239.180499,0.9883258477686719
BlenderBattery_1,nmsl5,BLENDER_RENDER,20.0,0.244,4,163,24224,48896,24944,48,0,0,0,0,48,0,5,7,100,11097,22463,11477,5,7,1186.050693236546,384.0,216.0,331776.0,5.79732,0.30455938284743217
BlenderBattery_1,nmsl5,BLENDER_RENDER,20.0,0.244,5,323,48448,97792,49888,96,0,0,0,0,96,0,5,7,215,21320,43468,22356,5,7,4960.314112713415,384.0,216.0,331776.0,16.698185,0.9540499381884346
BlenderBattery_1,nmsl5,BLENDER_RENDER,20.0,0.244,6,643,96896,195584,99776,192,0,0,0,0,192,0,5,7,323,26157,53292,27392,5,7,4254.658370078261,384.0,216.0,331776.0,35.282791,0.911471348032505
BlenderBattery_1,nmsl5,BLENDER_RENDER,20.0,0.244,7,1283,193792,391168,199552,384,0,0,0,0,384,0,5,7,746,78965,160250,82056,5,7,26474.037032866334,384.0,216.0,331776.0,57.757496,0.9019784555023445
BlenderBattery_1,nmsl5,BLENDER_RENDER,20.0,0.244,8,2563,387584,782336,399104,768,0,0,0,0,768,0,5,7,1500,129220,264473,136356,5,7,544911.1995253429,384.0,216.0,331776.0,127.299297,0.9875855277543626
BlenderBattery_1,nmsl5,BLENDER_RENDER,20.0,0.366,4,163,24224,48896,24944,48,0,0,0,0,48,0,5,7,109,12919,26220,13432,5,7,1108.7128546674212,384.0,216.0,331776.0,4.706566,0.7253072704861954
BlenderBattery_1,nmsl5,BLENDER_RENDER,20.0,0.366,5,323,48448,97792,49888,96,0,0,0,0,96,0,5,7,242,29208,59483,30551,5,7,14999.187959218085,384.0,216.0,331776.0,13.475324,0.9653219324808092
BlenderBattery_1,nmsl5,BLENDER_RENDER,20.0,0.366,6,643,96896,195584,99776,192,0,0,0,0,192,0,5,7,416,45285,92091,47245,5,7,10615.570990343316,384.0,216.0,331776.0,35.084357,0.9772250134744213
BlenderBattery_1,nmsl5,BLENDER_RENDER,20.0,0.366,7,1283,193792,391168,199552,384,0,0,0,0,384,0,5,7,740,60660,123837,63846,5,7,43489.41245243228,384.0,216.0,331776.0,96.998402,0.9932399941504558
BlenderBattery_1,nmsl5,BLENDER_RENDER,20.0,0.366,8,2563,387584,782336,399104,768,0,0,0,0,768,0,5,7,1192,89589,181359,92659,5,7,45475.31130042263,384.0,216.0,331776.0,106.602966,0.9790829960244671
BlenderBattery_1,nmsl5,BLENDER_RENDER,20.0,0.488,4,163,24224,48896,24944,48,0,0,0,0,48,0,5,7,101,10740,21812,11183,5,7,1386.3023950541683,384.0,216.0,331776.0,3.817559,0.7502335224234563
BlenderBattery_1,nmsl5,BLENDER_RENDER,20.0,0.488,5,323,48448,97792,49888,96,0,0,0,0,96,0,5,7,168,14104,28708,14740,5,7,19380.29128942349,384.0,216.0,331776.0,5.271076,0.7119166048016742
BlenderBattery_1,nmsl5,BLENDER_RENDER,20.0,0.488,6,643,96896,195584,99776,192,0,0,0,0,192,0,5,7,459,53883,109542,56186,5,7,23161.96971366754,384.0,216.0,331776.0,25.206106,0.9186835729125659
BlenderBattery_1,nmsl5,BLENDER_RENDER,20.0,0.488,7,1283,193792,391168,199552,384,0,0,0,0,384,0,5,7,841,89150,181435,93187,5,7,42571.384119741306,384.0,216.0,331776.0,98.589126,0.9640135854277783
BlenderBattery_1,nmsl5,BLENDER_RENDER,20.0,0.488,8,2563,387584,782336,399104,768,0,0,0,0,768,0,5,7,1507,132567,271088,139758,5,7,357360.1357990172,384.0,216.0,331776.0,139.09494,0.9917380860828781
Bambo_House_1,nmsl5,BLENDER_RENDER,20.0,0.0,4,259,381904,727264,354032,0,0,0,0,0,0,0,11,10,257,373395,716147,350627,11,10,7392.154355802458,384.0,216.0,331776.0,1.11122,0.6149122898802386
Bambo_House_1,nmsl5,BLENDER_RENDER,20.0,0.0,5,515,763808,1454528,708064,0,0,0,0,0,0,0,11,10,513,747627,1432980,701167,11,10,11650.520746470616,384.0,216.0,331776.0,2.197848,0.7022825185987143
Bambo_House_1,nmsl5,BLENDER_RENDER,20.0,0.0,6,1027,1527616,2909056,1416128,0,0,0,0,0,0,0,11,10,1025,1351546,2674343,1343227,11,10,87463.45181427375,384.0,216.0,331776.0,4.133408,0.8580343784116569
Bambo_House_1,nmsl5,BLENDER_RENDER,20.0,0.0,7,2051,3055232,5818112,2832256,0,0,0,0,0,0,0,11,10,2049,2903929,5614483,2768470,11,10,142443.98414298572,384.0,216.0,331776.0,9.268266,0.9540456672604548
Bambo_House_1,nmsl5,BLENDER_RENDER,20.0,0.0,8,4099,6110464,11636224,5664512,0,0,0,0,0,0,0,11,10,4089,4916618,10050848,5180625,11,10,361307.501030206,384.0,216.0,331776.0,19.269936,0.9172973683258341
Bambo_House_1,nmsl5,BLENDER_RENDER,20.0,0.122,4,259,381904,727264,354032,0,0,0,0,0,0,0,11,10,257,341632,674509,338068,11,10,8347.74254282999,384.0,216.0,331776.0,0.944473,0.6352022835562365
Bambo_House_1,nmsl5,BLENDER_RENDER,20.0,0.122,5,515,763808,1454528,708064,0,0,0,0,0,0,0,11,10,513,728401,1407057,693040,11,10,35602.31372121395,384.0,216.0,331776.0,2.064773,0.7520259418606421
Bambo_House_1,nmsl5,BLENDER_RENDER,20.0,0.122,6,1027,1527616,2909056,1416128,0,0,0,0,0,0,0,11,10,1025,1420597,2760371,1369089,11,10,56824.15645895292,384.0,216.0,331776.0,4.457393,0.8913869878642966
Bambo_House_1,nmsl5,BLENDER_RENDER,20.0,0.122,7,2051,3055232,5818112,2832256,0,0,0,0,0,0,0,11,10,2048,2602454,5214422,2646027,11,10,176248.0069227978,384.0,216.0,331776.0,9.453469,0.7715329879645345
Bambo_House_1,nmsl5,BLENDER_RENDER,20.0,0.122,8,4099,6110464,11636224,5664512,0,0,0,0,0,0,0,11,10,4090,4831921,9936773,5144344,11,10,289619.07026118366,384.0,216.0,331776.0,23.932298,0.6753305426839622
Bambo_House_1,nmsl5,BLENDER_RENDER,20.0,0.244,4,259,381904,727264,354032,0,0,0,0,0,0,0,11,10,256,228163,523188,292237,11,10,6952.737965701428,384.0,216.0,331776.0,0.945578,0.46639457484528274
Bambo_House_1,nmsl5,BLENDER_RENDER,20.0,0.244,5,515,763808,1454528,708064,0,0,0,0,0,0,0,11,10,513,599454,1235885,641561,11,10,36663.56665637829,384.0,216.0,331776.0,1.87021,0.5303179486694949
Bambo_House_1,nmsl5,BLENDER_RENDER,20.0,0.244,6,1027,1527616,2909056,1416128,0,0,0,0,0,0,0,11,10,1025,1465946,2822287,1388054,11,10,60533.262850159874,384.0,216.0,331776.0,4.452082,0.803531916019524
Bambo_House_1,nmsl5,BLENDER_RENDER,20.0,0.244,7,2051,3055232,5818112,2832256,0,0,0,0,0,0,0,11,10,2035,1491130,3684815,2168618,11,10,143109.09282485544,384.0,216.0,331776.0,8.651065,0.842244254506084
Bambo_House_1,nmsl5,BLENDER_RENDER,20.0,0.244,8,4099,6110464,11636224,5664512,0,0,0,0,0,0,0,11,10,3878,3755501,8475508,4692709,11,10,325573.4756040477,384.0,216.0,331776.0,18.571156,0.9033779531156816
Bambo_House_1,nmsl5,BLENDER_RENDER,20.0,0.366,4,259,381904,727264,354032,0,0,0,0,0,0,0,11,10,257,226986,519982,291499,11,10,10031.070100599181,384.0,216.0,331776.0,1.00114,0.5920377182463985
Bambo_House_1,nmsl5,BLENDER_RENDER,20.0,0.366,5,515,763808,1454528,708064,0,0,0,0,0,0,0,11,10,513,689000,1352644,676158,11,10,7538.665592510687,384.0,216.0,331776.0,2.181289,0.8285254761085188
Bambo_House_1,nmsl5,BLENDER_RENDER,20.0,0.366,6,1027,1527616,2909056,1416128,0,0,0,0,0,0,0,11,10,1025,1418038,2757397,1367577,11,10,76870.93745146351,384.0,216.0,331776.0,4.467405,0.8165946179671486
Bambo_House_1,nmsl5,BLENDER_RENDER,20.0,0.366,7,2051,3055232,5818112,2832256,0,0,0,0,0,0,0,11,10,2045,2485924,5059195,2602284,11,10,90512.09354288559,384.0,216.0,331776.0,8.824484,0.9962608251052221
Bambo_House_1,nmsl5,BLENDER_RENDER,20.0,0.366,8,4099,6110464,11636224,5664512,0,0,0,0,0,0,0,11,10,4086,4670556,9688765,5061044,11,10,150379.73755326358,384.0,216.0,331776.0,18.886395,0.9780103572138948
Bambo_House_1,nmsl5,BLENDER_RENDER,20.0,0.488,4,259,381904,727264,354032,0,0,0,0,0,0,0,11,10,256,309266,628227,322990,11,10,10487.76805181238,384.0,216.0,331776.0,1.023677,0.49410881317129884
Bambo_House_1,nmsl5,BLENDER_RENDER,20.0,0.488,5,515,763808,1454528,708064,0,0,0,0,0,0,0,11,10,509,624169,1263822,648554,11,10,15948.086803378,384.0,216.0,331776.0,2.153713,0.5689167538863962
Bambo_House_1,nmsl5,BLENDER_RENDER,20.0,0.488,6,1027,1527616,2909056,1416128,0,0,0,0,0,0,0,11,10,1012,915398,2088921,1165476,11,10,66120.9685072331,384.0,216.0,331776.0,4.015339,0.7160030590305415
Bambo_House_1,nmsl5,BLENDER_RENDER,20.0,0.488,7,2051,3055232,5818112,2832256,0,0,0,0,0,0,0,11,10,1909,1520252,3744455,2195885,11,10,193264.3832637482,384.0,216.0,331776.0,8.803337,0.8454371589656546
Bambo_House_1,nmsl5,BLENDER_RENDER,20.0,0.488,8,4099,6110464,11636224,5664512,0,0,0,0,0,0,0,11,10,4088,3887693,8612969,4727185,11,10,70919.60418081598,384.0,216.0,331776.0,20.455972,0.8425190639359599
Bambo_House_1,nmsl5,BLENDER_RENDER,40.0,0.0,4,259,381904,727264,354032,0,0,0,0,0,0,0,11,10,257,380197,724688,353090,11,10,5889.721562504069,768.0,432.0,1327104.0,1.017589,0.6011468131217937
Bambo_House_1,nmsl5,BLENDER_RENDER,40.0,0.0,5,515,763808,1454528,708064,0,0,0,0,0,0,0,11,10,513,732181,1412085,694295,11,10,36037.417265509,768.0,432.0,1327104.0,2.011434,0.5818306378891479
Bambo_House_1,nmsl5,BLENDER_RENDER,40.0,0.0,6,1027,1527616,2909056,1416128,0,0,0,0,0,0,0,11,10,1024,1295263,2583763,1311697,11,10,53659.762614796404,768.0,432.0,1327104.0,4.305811,0.6811134971203539
Bambo_House_1,nmsl5,BLENDER_RENDER,40.0,0.0,7,2051,3055232,5818112,2832256,0,0,0,0,0,0,0,11,10,2049,2187771,4646702,2470205,11,10,267320.68457166676,768.0,432.0,1327104.0,8.547831,0.8998645696343345
Bambo_House_1,nmsl5,BLENDER_RENDER,40.0,0.0,8,4099,6110464,11636224,5664512,0,0,0,0,0,0,0,11,10,4097,5195454,10395489,5270646,11,10,242568.61307324248,768.0,432.0,1327104.0,20.595434,0.8215288680168977
Bambo_House_1,nmsl5,BLENDER_RENDER,40.0,0.122,4,259,381904,727264,354032,0,0,0,0,0,0,0,11,10,257,362102,701181,345879,11,10,24399.330706506997,768.0,432.0,1327104.0,1.006296,0.6869786305670131
Bambo_House_1,nmsl5,BLENDER_RENDER,40.0,0.122,5,515,763808,1454528,708064,0,0,0,0,0,0,0,11,10,511,595785,1221004,633352,11,10,36913.00571821721,768.0,432.0,1327104.0,2.06028,0.5776047560992053
Bambo_House_1,nmsl5,BLENDER_RENDER,40.0,0.122,6,1027,1527616,2909056,1416128,0,0,0,0,0,0,0,11,10,1023,1165207,2412317,1259244,11,10,104400.37192867635,768.0,432.0,1327104.0,4.036483,0.738791172158014
Bambo_House_1,nmsl5,BLENDER_RENDER,40.0,0.122,7,2051,3055232,5818112,2832256,0,0,0,0,0,0,0,11,10,1954,1222771,3358211,2083779,11,10,100630.15272917916,768.0,432.0,1327104.0,8.553562,0.528156010764368
Bambo_House_1,nmsl5,BLENDER_RENDER,40.0,0.122,8,4099,6110464,11636224,5664512,0,0,0,0,0,0,0,11,10,4077,4168405,9012872,4849253,11,10,130832.11061964458,768.0,432.0,1327104.0,18.674843,0.7497558391697423
Bambo_House_1,nmsl5,BLENDER_RENDER,40.0,0.244,4,259,381904,727264,354032,0,0,0,0,0,0,0,11,10,257,325480,651380,330553,11,10,20288.70872750949,768.0,432.0,1327104.0,0.980312,0.7330069820483415
Bambo_House_1,nmsl5,BLENDER_RENDER,40.0,0.244,5,515,763808,1454528,708064,0,0,0,0,0,0,0,11,10,513,663522,1323941,670074,11,10,28409.26924252612,768.0,432.0,1327104.0,2.050252,0.49886751044360605
Bambo_House_1,nmsl5,BLENDER_RENDER,40.0,0.244,6,1027,1527616,2909056,1416128,0,0,0,0,0,0,0,11,10,1020,1250181,2536244,1299965,11,10,83672.44608864302,768.0,432.0,1327104.0,4.174226,0.5149340030845582
Bambo_House_1,nmsl5,BLENDER_RENDER,40.0,0.244,7,2051,3055232,5818112,2832256,0,0,0,0,0,0,0,11,10,2049,2376652,4885446,2537286,11,10,101614.14697013333,768.0,432.0,1327104.0,8.651501,0.7375437568075511
Bambo_House_1,nmsl5,BLENDER_RENDER,40.0,0.244,8,4099,6110464,11636224,5664512,0,0,0,0,0,0,0,11,10,4095,5081847,10264614,5245532,11,10,217733.55478137656,768.0,432.0,1327104.0,17.888577,0.9968420256576545
Bambo_House_1,nmsl5,BLENDER_RENDER,40.0,0.366,4,259,381904,727264,354032,0,0,0,0,0,0,0,11,10,257,345075,678078,339025,11,10,14156.428541310019,768.0,432.0,1327104.0,1.005406,0.5436140370131478
Bambo_House_1,nmsl5,BLENDER_RENDER,40.0,0.366,5,515,763808,1454528,708064,0,0,0,0,0,0,0,11,10,513,639891,1289777,658680,11,10,44719.14266627242,768.0,432.0,1327104.0,1.948048,0.8834348127083254
Bambo_House_1,nmsl5,BLENDER_RENDER,40.0,0.366,6,1027,1527616,2909056,1416128,0,0,0,0,0,0,0,11,10,1025,1202959,2480820,1287191,11,10,41977.23116306565,768.0,432.0,1327104.0,4.088309,0.6078092300177972
Bambo_House_1,nmsl5,BLENDER_RENDER,40.0,0.366,7,2051,3055232,5818112,2832256,0,0,0,0,0,0,0,11,10,2044,1767997,4076466,2297457,11,10,52503.5082452484,768.0,432.0,1327104.0,8.742963,0.8007910081583405
Bambo_House_1,nmsl5,BLENDER_RENDER,40.0,0.366,8,4099,6110464,11636224,5664512,0,0,0,0,0,0,0,11,10,4055,2009974,6078207,3954763,11,10,426447.69007169147,768.0,432.0,1327104.0,17.840424,0.5851787027414044
Bambo_House_1,nmsl5,BLENDER_RENDER,40.0,0.488,4,259,381904,727264,354032,0,0,0,0,0,0,0,11,10,254,308348,626157,322218,11,10,16803.531371150708,768.0,432.0,1327104.0,0.988811,0.5789301186344131
Bambo_House_1,nmsl5,BLENDER_RENDER,40.0,0.488,5,515,763808,1454528,708064,0,0,0,0,0,0,0,11,10,510,376659,931041,547136,11,10,43896.18052140864,768.0,432.0,1327104.0,1.949323,0.5636487459981199
Bambo_House_1,nmsl5,BLENDER_RENDER,40.0,0.488,6,1027,1527616,2909056,1416128,0,0,0,0,0,0,0,11,10,1025,1327490,2643296,1335714,11,10,45499.00781609312,768.0,432.0,1327104.0,4.184876,0.7181458940649982
Bambo_House_1,nmsl5,BLENDER_RENDER,40.0,0.488,7,2051,3055232,5818112,2832256,0,0,0,0,0,0,0,11,10,1929,1372317,3543427,2131843,11,10,117728.25334363204,768.0,432.0,1327104.0,8.321669,0.6643930303634278
Bambo_House_1,nmsl5,BLENDER_RENDER,40.0,0.488,8,4099,6110464,11636224,5664512,0,0,0,0,0,0,0,11,10,4093,4604273,9613747,5046446,11,10,124906.5874824248,768.0,432.0,1327104.0,18.413461,0.9905781357884157
Bambo_House_1,nmsl5,BLENDER_RENDER,60.0,0.0,4,259,381904,727264,354032,0,0,0,0,0,0,0,11,10,257,375684,719414,351726,11,10,8581.292031399184,1152.0,648.0,2985984.0,1.081867,0.5596243652001769
Bambo_House_1,nmsl5,BLENDER_RENDER,60.0,0.0,5,515,763808,1454528,708064,0,0,0,0,0,0,0,11,10,513,751288,1438250,703155,11,10,28289.873385510145,1152.0,648.0,2985984.0,2.128194,0.5518450070817329
Bambo_House_1,nmsl5,BLENDER_RENDER,60.0,0.0,6,1027,1527616,2909056,1416128,0,0,0,0,0,0,0,11,10,1025,1467449,2829363,1391050,11,10,66673.03326698963,1152.0,648.0,2985984.0,4.154688,0.7888600500036598
Bambo_House_1,nmsl5,BLENDER_RENDER,60.0,0.0,7,2051,3055232,5818112,2832256,0,0,0,0,0,0,0,11,10,2049,2909061,5621264,2769946,11,10,177768.893998336,1152.0,648.0,2985984.0,8.810555,0.9290269209105164
Bambo_House_1,nmsl5,BLENDER_RENDER,60.0,0.0,8,4099,6110464,11636224,5664512,0,0,0,0,0,0,0,11,10,4097,4548505,9495234,4989201,11,10,234086.07515516135,1152.0,648.0,2985984.0,18.387131,0.8886908968845021
Bambo_House_1,nmsl5,BLENDER_RENDER,60.0,0.122,4,259,381904,727264,354032,0,0,0,0,0,0,0,11,10,257,242785,535778,294252,11,10,13045.875162468272,1152.0,648.0,2985984.0,1.012019,0.45795818779686753
Bambo_House_1,nmsl5,BLENDER_RENDER,60.0,0.122,5,515,763808,1454528,708064,0,0,0,0,0,0,0,11,10,513,612501,1244402,640713,11,10,17827.5387336291,1152.0,648.0,2985984.0,2.012965,0.8290585462404237
Bambo_House_1,nmsl5,BLENDER_RENDER,60.0,0.122,6,1027,1527616,2909056,1416128,0,0,0,0,0,0,0,11,10,1025,1425880,2770859,1371205,11,10,61855.72193029638,1152.0,648.0,2985984.0,4.331583,0.6197647987514174
Bambo_House_1,nmsl5,BLENDER_RENDER,60.0,0.122,7,2051,3055232,5818112,2832256,0,0,0,0,0,0,0,11,10,2049,2596942,5208879,2647757,11,10,120788.78644544346,1152.0,648.0,2985984.0,8.645048,0.9269954296965518
Bambo_House_1,nmsl5,BLENDER_RENDER,60.0,0.122,8,4099,6110464,11636224,5664512,0,0,0,0,0,0,0,11,10,4097,5420521,10721410,5390111,11,10,187843.78096123788,1152.0,648.0,2985984.0,23.314897,0.9307976932570704
Bambo_House_1,nmsl5,BLENDER_RENDER,60.0,0.244,4,259,381904,727264,354032,0,0,0,0,0,0,0,11,10,257,360220,697089,344285,11,10,14787.636565871475,1152.0,648.0,2985984.0,1.000169,0.6549899090000538
Bambo_House_1,nmsl5,BLENDER_RENDER,60.0,0.244,5,515,763808,1454528,708064,0,0,0,0,0,0,0,11,10,513,613895,1249511,644300,11,10,14798.500503080764,1152.0,648.0,2985984.0,1.960748,0.5612585477171632
Bambo_House_1,nmsl5,BLENDER_RENDER,60.0,0.244,6,1027,1527616,2909056,1416128,0,0,0,0,0,0,0,11,10,1024,1320059,2627747,1328308,11,10,108191.89556462638,1152.0,648.0,2985984.0,4.13132,0.9057396556777592
Bambo_House_1,nmsl5,BLENDER_RENDER,60.0,0.244,7,2051,3055232,5818112,2832256,0,0,0,0,0,0,0,11,10,2043,2336917,4827391,2519138,11,10,88159.05804518546,1152.0,648.0,2985984.0,8.733436,0.857904176003673
Bambo_House_1,nmsl5,BLENDER_RENDER,60.0,0.244,8,4099,6110464,11636224,5664512,0,0,0,0,0,0,0,11,10,4094,4859157,9961749,5146052,11,10,90265.3961025159,1152.0,648.0,2985984.0,19.477278,0.7637301716788923
Bambo_House_1,nmsl5,BLENDER_RENDER,60.0,0.366,4,259,381904,727264,354032,0,0,0,0,0,0,0,11,10,257,283559,593351,312055,11,10,9761.518351389646,1152.0,648.0,2985984.0,0.981455,0.4650279887528125
Bambo_House_1,nmsl5,BLENDER_RENDER,60.0,0.366,5,515,763808,1454528,708064,0,0,0,0,0,0,0,11,10,513,488977,1080735,591632,11,10,23036.473882591916,1152.0,648.0,2985984.0,1.959784,0.6185010950970211
Bambo_House_1,nmsl5,BLENDER_RENDER,60.0,0.366,6,1027,1527616,2909056,1416128,0,0,0,0,0,0,0,11,10,1025,1448732,2802528,1382749,11,10,56940.411312957105,1152.0,648.0,2985984.0,4.313525,0.6806402500790378
Bambo_House_1,nmsl5,BLENDER_RENDER,60.0,0.366,7,2051,3055232,5818112,2832256,0,0,0,0,0,0,0,11,10,2049,2445344,4981997,2570503,11,10,118607.82556600432,1152.0,648.0,2985984.0,8.453926,0.8431169440980136
Bambo_House_1,nmsl5,BLENDER_RENDER,60.0,0.366,8,4099,6110464,11636224,5664512,0,0,0,0,0,0,0,11,10,4092,5468346,10770954,5395989,11,10,231123.48862736791,1152.0,648.0,2985984.0,23.317779,0.8794635623931226
Bambo_House_1,nmsl5,BLENDER_RENDER,60.0,0.488,4,259,381904,727264,354032,0,0,0,0,0,0,0,11,10,257,349769,683164,340103,11,10,12297.466413898816,1152.0,648.0,2985984.0,0.972762,0.5544039072850647
Bambo_House_1,nmsl5,BLENDER_RENDER,60.0,0.488,5,515,763808,1454528,708064,0,0,0,0,0,0,0,11,10,513,719245,1390145,686218,11,10,22920.81081331595,1152.0,648.0,2985984.0,2.011773,0.5450989756676169
Bambo_House_1,nmsl5,BLENDER_RENDER,60.0,0.488,6,1027,1527616,2909056,1416128,0,0,0,0,0,0,0,11,10,1023,844325,1979639,1128659,11,10,88424.96529738879,1152.0,648.0,2985984.0,4.16901,0.5145176350935572
Bambo_House_1,nmsl5,BLENDER_RENDER,60.0,0.488,7,2051,3055232,5818112,2832256,0,0,0,0,0,0,0,11,10,2049,2756028,5419645,2712304,11,10,38448.53366572175,1152.0,648.0,2985984.0,8.931706,0.8700938450681699
Bambo_House_1,nmsl5,BLENDER_RENDER,60.0,0.488,8,4099,6110464,11636224,5664512,0,0,0,0,0,0,0,11,10,4084,3835869,8558177,4717785,11,10,279494.52705626463,1152.0,648.0,2985984.0,18.047529,0.988920145893838
Bambo_House_1,nmsl5,BLENDER_RENDER,80.0,0.0,4,259,381904,727264,354032,0,0,0,0,0,0,0,11,10,257,285626,593625,311379,11,10,10676.637125011686,1536.0,864.0,5308416.0,1.082289,0.6635910286665914
Bambo_House_1,nmsl5,BLENDER_RENDER,80.0,0.0,5,515,763808,1454528,708064,0,0,0,0,0,0,0,11,10,513,746225,1431408,701058,11,10,26916.845665118286,1536.0,864.0,5308416.0,2.164117,0.8555768453962186
Bambo_House_1,nmsl5,BLENDER_RENDER,80.0,0.0,6,1027,1527616,2909056,1416128,0,0,0,0,0,0,0,11,10,1025,1440024,2791495,1378891,11,10,48825.38902353495,1536.0,864.0,5308416.0,4.326962,0.8015664162753431
Bambo_House_1,nmsl5,BLENDER_RENDER,80.0,0.0,7,2051,3055232,5818112,2832256,0,0,0,0,0,0,0,11,10,2041,2366595,4869436,2533082,11,10,69138.68669171422,1536.0,864.0,5308416.0,9.259903,0.9352706778599256
Bambo_House_1,nmsl5,BLENDER_RENDER,80.0,0.0,8,4099,6110464,11636224,5664512,0,0,0,0,0,0,0,11,10,4095,5224418,10429613,5281992,11,10,291835.39987661195,1536.0,864.0,5308416.0,19.108584,0.7931235434539711
Bambo_House_1,nmsl5,BLENDER_RENDER,80.0,0.122,4,259,381904,727264,354032,0,0,0,0,0,0,0,11,10,257,294190,605879,315507,11,10,11104.350218940988,1536.0,864.0,5308416.0,1.066363,0.5123340158145718
Bambo_House_1,nmsl5,BLENDER_RENDER,80.0,0.122,5,515,763808,1454528,708064,0,0,0,0,0,0,0,11,10,513,413635,975586,559057,11,10,15666.677892852767,1536.0,864.0,5308416.0,2.13784,0.4632666498698823
Bambo_House_1,nmsl5,BLENDER_RENDER,80.0,0.122,6,1027,1527616,2909056,1416128,0,0,0,0,0,0,0,11,10,1025,1449332,2803838,1383148,11,10,45965.26655460706,1536.0,864.0,5308416.0,4.30282,0.9079318817402171
Bambo_House_1,nmsl5,BLENDER_RENDER,80.0,0.122,7,2051,3055232,5818112,2832256,0,0,0,0,0,0,0,11,10,2034,1724711,4049065,2299376,11,10,44792.03835569751,1536.0,864.0,5308416.0,9.260022,0.6447569654965711
Bambo_House_1,nmsl5,BLENDER_RENDER,80.0,0.122,8,4099,6110464,11636224,5664512,0,0,0,0,0,0,0,11,10,4008,3552912,8186863,4601056,11,10,184419.31240663998,1536.0,864.0,5308416.0,18.579945,0.9375932638741086
Bambo_House_1,nmsl5,BLENDER_RENDER,80.0,0.244,4,259,381904,727264,354032,0,0,0,0,0,0,0,11,10,257,353135,686792,340751,11,10,7781.468374243156,1536.0,864.0,5308416.0,1.051763,0.5161880049540767
Bambo_House_1,nmsl5,BLENDER_RENDER,80.0,0.244,5,515,763808,1454528,708064,0,0,0,0,0,0,0,11,10,513,687143,1351655,676692,11,10,26870.834123558652,1536.0,864.0,5308416.0,2.100645,0.6819456275828784
Bambo_House_1,nmsl5,BLENDER_RENDER,80.0,0.244,6,1027,1527616,2909056,1416128,0,0,0,0,0,0,0,11,10,1025,763501,1892801,1108905,11,10,74145.56564035852,1536.0,864.0,5308416.0,4.131179,0.5164460887448121
Bambo_House_1,nmsl5,BLENDER_RENDER,80.0,0.244,7,2051,3055232,5818112,2832256,0,0,0,0,0,0,0,11,10,2046,2236936,4731990,2503777,11,10,69961.64014596047,1536.0,864.0,5308416.0,8.807111,0.7672784498504033
Bambo_House_1,nmsl5,BLENDER_RENDER,80.0,0.244,8,4099,6110464,11636224,5664512,0,0,0,0,0,0,0,11,10,4080,5156460,10349889,5269135,11,10,173519.02874857883,1536.0,864.0,5308416.0,23.203177,0.9536766774585436
Bambo_House_1,nmsl5,BLENDER_RENDER,80.0,0.366,4,259,381904,727264,354032,0,0,0,0,0,0,0,11,10,257,380202,724968,353256,11,10,7977.594354418917,1536.0,864.0,5308416.0,1.076182,0.47616323001910954
Bambo_House_1,nmsl5,BLENDER_RENDER,80.0,0.366,5,515,763808,1454528,708064,0,0,0,0,0,0,0,11,10,513,672041,1328425,668125,11,10,27140.623218130688,1536.0,864.0,5308416.0,2.131955,0.7219354333833296
Bambo_House_1,nmsl5,BLENDER_RENDER,80.0,0.366,6,1027,1527616,2909056,1416128,0,0,0,0,0,0,0,11,10,1025,1232380,2505016,1290290,11,10,69025.59527368023,1536.0,864.0,5308416.0,4.232097,0.6763421112345034
Bambo_House_1,nmsl5,BLENDER_RENDER,80.0,0.366,7,2051,3055232,5818112,2832256,0,0,0,0,0,0,0,11,10,2025,1784273,4102080,2306196,11,10,109477.3667373512,1536.0,864.0,5308416.0,8.505762,0.9237268441621508
